IRIS;LIBIRIS;COM;LIBCOM;DEC_PIMP14;DEC_TP6014;DEC_Q114;DEC_MED14;DEC_Q314;DEC_EQ14;DEC_D114;DEC_D214;DEC_D314;DEC_D414;DEC_D614;DEC_D714;DEC_D814;DEC_D914;DEC_RD14;DEC_S80S2014;DEC_GI14;DEC_PTSA14;DEC_PCHO14;DEC_PBEN14;DEC_PPEN14;DEC_PAUT14;note
574630102;Devant-Les-Ponts Roussel Sous Les Vignes;57463;Metz;54;21,4;13358;20082;27984;0,7;6881;11676;15068;17752;23052;26240;30472;39228;5,7;6,8;0,3;58,4;3,3;2,9;27,9;7,5;0
574630103;Devant-Les-Ponts Paquet Petite Ile;57463;Metz;49,8;26,9;11524;18236;25472;0,8;5734;9566;13200;15736;20706;23336;27758;34292;6;7,8;0,3;60,8;4,3;2,8;27;5,1;0
574630201;Patrotte Route de Thionville;57463;Metz;;;6090;12678;19944;1,1;832;4628;6860;9410;15463;18168;21955;26776;32,2;21,4;0,4;53,6;6,5;1,3;31,2;7,4;0
574630203;Fournel T. de Gargan Dassenoy;57463;Metz;22,4;70;2884;7595;13698;1,4;0;1798;4054;6194;9784;12204;15456;22364;;69,5;0,5;53,4;9,9;1,6;29,1;6;0
574630204;Route de Woippy Perigot;57463;Metz;;;8972;16106;23380;0,9;3432;7622;10424;13826;18864;21578;25058;30546;8,9;10,4;0,4;55;4,8;0,9;33,4;5,9;0
574630301;Port Ile du Saulcy;57463;Metz;37,4;43,1;7050;13790;21500;1;2526;5936;8630;11424;16646;19908;24014;29770;11,8;14,1;0,4;65,4;4,7;1,3;22,5;6,1;0
574630302;Belle-Isle Pontiffroy Chambiere;57463;Metz;68,2;17,2;15722;23574;34280;0,8;8606;13988;17102;20450;27390;32330;37382;49308;5,7;7,2;0,3;53;2,1;2,5;35,3;7,1;0
574630303;Les Iles Fort Gambetta;57463;Metz;54,8;26,2;11490;21332;32444;1;5856;9824;13330;17388;24032;29742;36172;51238;8,7;11,7;0,4;57,2;3,1;7,5;21,8;10,4;0
574630401;Metz Centre Esplanade;57463;Metz;55,6;23,4;12784;22482;35948;1;5418;10644;15002;18766;26534;32126;39847;52062;9,6;13,7;0,4;57;3,4;7,8;18,6;13,2;0
574630402;Metz Centre Saint-Thiebault;57463;Metz;57,1;19,4;14542;22971;37310;1;7586;12412;16252;19944;27466;34358;41416;54832;7,2;10,6;0,4;49,6;2,6;8,8;21,9;17,1;0
574630403;Ancienne Ville Nord;57463;Metz;51,4;27,7;11176;18946;28990;0,9;5104;8972;12982;15836;22042;25936;32308;44026;8,6;11,7;0,4;55,8;4,1;6,3;22,9;10,9;0
574630404;Ancienne Ville Sud;57463;Metz;41,9;37,2;8572;15968;25148;1;2842;7162;10092;13194;19358;22384;28034;35924;12,6;13,8;0,4;61,2;5,3;3,7;18,9;10,9;0
574630501;Bellecroix Terrasse Lyon;57463;Metz;19,3;69;2932;7858;13984;1,4;0;1822;4152;5954;9866;12652;15466;19662;;62,6;0,5;56,2;8,3;1;30,6;3,9;0
574630502;Bellecroix Trois Rois Europe;57463;Metz;54,7;27,8;10454;19030;27372;0,9;5038;8636;12968;16496;21854;24636;30840;37578;7,5;9,5;0,4;57;3,7;2,3;28,6;8,4;0
574630601;Vallieres Les Bordes;57463;Metz;54,8;21,7;13632;20056;27768;0,7;5766;11298;14932;17704;22274;25952;29600;36958;6,4;7,9;0,3;59,3;3,4;3,4;27,3;6,6;0
574630602;Vallieres Dunant Melezes;57463;Metz;71,2;11,7;18348;26742;39138;0,8;10698;16342;19658;22812;31399;36108;43634;56080;5,2;7,1;0,4;47,8;1,9;8;29,2;13,1;0
574630603;Vallieres Marroniers Tilleuls;57463;Metz;;;6274;13566;22760;1,2;1278;4904;7530;10002;16932;20322;25736;35332;27,6;21,5;0,5;57;5,5;3,1;26,7;7,7;0
574630604;Vallieres Jacinthes Tulipes;57463;Metz;61,2;22;13718;20696;28306;0,7;7792;11426;15241;18175;24030;26947;30936;38782;5;6,4;0,3;54,5;3;4;31,7;6,8;0
574630701;Centre Gare;57463;Metz;61,5;14,7;17302;25621;38918;0,8;8884;15224;18818;22748;30496;36220;43618;55606;6,3;7,8;0,4;54,6;3,2;6;16,3;19,9;0
574630702;Nouvelle Ville Nord;57463;Metz;68;11,4;18800;28368;44036;0,9;11364;16432;20664;24586;33616;40146;49490;69048;6,1;9,6;0,4;47,4;2,3;11,2;16,5;22,6;0
574630703;Nouvelle Ville Bouteiller;57463;Metz;62,8;16,2;15982;25014;35470;0,8;9348;14000;17788;21350;27966;32364;39070;50418;5,4;7;0,4;54;2,1;6,3;24,2;13,4;0
574630704;Nouvelle Ville Sud;57463;Metz;57,2;22;13250;20214;29704;0,8;6894;11332;14728;17606;23658;27374;32422;42822;6,2;8,5;0,4;57,8;3,6;4;21,8;12,8;0
574630801;Argonne Lagneau;57463;Metz;55,4;22,4;13610;20754;29750;0,8;5874;10787;15122;18234;23592;27106;32280;39484;6,7;8,6;0,3;55;3,7;4,3;25;12;0
574630802;Lothaire Nord Hall aux Marchandises;57463;Metz;52,9;20,9;13596;19960;28026;0,7;6354;11986;14786;17310;22938;26168;30274;36898;5,8;7;0,3;56,3;3,7;1;24,2;14,8;0
574630803;Saint-Livier Don Calmet;57463;Metz;53,1;24,9;12312;18926;27386;0,8;5894;10350;13620;16516;21716;25126;29798;37702;6,4;8,1;0,3;61,7;4,2;2,5;21,7;9,9;0
574630804;Pierne Sadoul;57463;Metz;53,7;27;11556;18692;27646;0,9;5958;10186;12754;15458;21838;25250;29952;36770;6,2;8,4;0,4;59,1;3,9;1,7;25,4;9,9;0
574630805;Saint-Andre Sainte-Chretienne;57463;Metz;52,8;23,2;12676;19048;27307;0,8;6724;10976;14140;16658;21774;25420;29866;37516;5,6;7;0,3;58;3,3;1,5;29,4;7,8;0
574630806;Hannaux Frecot;57463;Metz;29,6;53,6;5530;10930;17618;1,1;756;4406;6642;8490;13510;16004;19252;25254;33,4;20,2;0,4;56,2;7,5;3,3;26,6;6,4;0
574630807;Mejanes Pfister;57463;Metz;49,6;29,9;10616;18803;26912;0,9;2792;8418;12226;15528;21352;24970;29324;36522;13,1;12,8;0,4;59,5;4;1,4;26,2;8,9;0
574630901;Route de Borny Pont-Rouge;57463;Metz;59,5;17,7;14826;22932;31740;0,7;8946;13292;16354;19744;25153;29348;34254;43128;4,8;6,9;0,3;56,6;2,7;5,9;23,1;11,7;0
574630902;de Villeneuve Vosges Lorraine;57463;Metz;68,6;12,8;17536;26712;37494;0,7;10518;15852;19486;23298;30686;35416;42104;58584;5,6;7,9;0,4;49,8;2,3;9,3;24,1;14,5;0
574630903;Seille Trois Eveches Chabert;57463;Metz;67,5;12,1;17320;25488;36942;0,8;11206;15668;18838;21972;29626;34100;41626;55930;5;7,7;0,4;50,3;2,2;10,1;24,7;12,7;0
574630904;Hestaux Macherez Liedot;57463;Metz;54;27,8;11208;19121;29236;0,9;5036;9882;13152;16006;22756;26402;32508;44970;8,9;11,8;0,4;52,1;2,5;7,4;28,5;9,5;0
574630905;Hauts Peupliers Peltre Deportes;57463;Metz;64,9;15,7;15277;22920;32368;0,7;8886;13476;17024;20130;26398;30246;35960;44940;5,1;6,6;0,3;61,9;3,1;4,5;21,1;9,4;0
574631001;Bridoux Claude Bernard;57463;Metz;44,2;43,2;7074;14488;24270;1,2;2554;5588;8228;11540;18246;21774;26982;33996;13,3;16,1;0,4;55,4;3,6;2,1;31,6;7,3;0
574631002;Schweitzer Bearn Roussillon;57463;Metz;24,7;65,9;2950;7838;15266;1,6;0;2136;3968;6312;10662;13282;17122;23208;;66,7;0,5;51,8;9,3;1,2;33;4,7;0
574631003;Dauphine Nord;57463;Metz;;86;2906;6234;9796;1,1;0;1848;3600;4920;7416;8806;10524;14330;;47,7;0,4;;;;;;0
574631004;Ruisseau Limousin;57463;Metz;18,3;73,6;3727;7664;12670;1,2;616;3018;4368;6298;9414;11336;14054;19924;32,3;22;0,4;58,7;9,7;0,8;27;3,8;1
574631005;Hainaut Boulonnais Normandie;57463;Metz;18,3;67,7;3744;7920;14474;1,4;218;2446;4850;5968;10012;12898;15236;19800;90,8;34,5;0,5;48,4;10,8;2,1;33,7;5;0
574631007;Bon Pasteur Michelet Colombey;57463;Metz;36,8;47,3;6024;12748;19718;1,1;1708;5236;7558;10036;15350;18152;21720;27044;15,8;15,9;0,4;53,3;7;1,3;32,6;5,8;0
574631101;Magny Nord;57463;Metz;60,1;17,9;14684;21014;28366;0,7;8812;13124;16070;18742;23476;26450;31320;37194;4,2;5,8;0,3;53,1;3,1;3,8;33,1;6,9;0
574631102;Magny Sud;57463;Metz;76,8;;20596;27026;34592;0,5;15280;18890;22006;24086;29894;32868;36872;43426;2,8;3,4;0,2;53,8;1,5;3,2;34;7,5;0
574631202;Val de la Grange-aux-Bois;57463;Metz;63,4;16,5;14976;22170;29318;0,6;9434;13276;17062;19802;24800;27646;32002;37836;4;5;0,3;62,6;3,4;1,9;24,6;7,5;0
574631204;C™teaux de la Grange aux Bois;57463;Metz;48,5;38,9;8494;15950;27440;1,2;4256;7048;9634;12436;19430;24530;30166;40252;9,5;13,2;0,4;65,3;4,4;4,1;16;10,2;0
574800102;Friches;57480;Montigny-lès-Metz;63,4;15;16344;23853;32642;0,7;10078;14434;17868;20794;27474;30716;35530;45288;4,5;6;0,3;55,9;2,4;5,1;27,8;8,8;0
574800103;Vacquiniere Botanique Courcelle;57480;Montigny-lès-Metz;;;17984;29398;46410;1;11450;15972;20140;24564;33654;41828;53016;76212;6,7;9,8;0,4;39;1,7;9,1;32,1;18,1;0
574800104;Centre-Ville;57480;Montigny-lès-Metz;60,2;19,7;14166;21378;31296;0,8;7012;12398;15540;18242;24800;29034;34410;41920;6;7,6;0,3;52,5;3;2,8;34,2;7,5;0
574800105;Haut-Rhele Venizelos Saint-Victor;57480;Montigny-lès-Metz;55,2;21,7;13162;19174;26784;0,7;7864;11528;14454;16722;22148;24904;29256;36606;4,7;6,1;0,3;58,7;4,2;4,3;26;6,8;0
574800106;Mermoz Frescaty Patural l'Eveque;57480;Montigny-lès-Metz;60,2;17;15451;22101;31544;0,7;9334;13450;16790;19624;25072;28726;34750;42974;4,6;6,1;0,3;55;3,1;4,5;28,9;8,5;0
574800107;Saint-Privat;57480;Montigny-lès-Metz;42;41,5;7364;14588;21190;0,9;2514;5902;8806;11710;16916;19300;23480;29380;11,7;13,6;0,4;57,4;4,9;2,3;30,3;5,1;0
574800108;Militaire Saint-Andre Jerusalem;57480;Montigny-lès-Metz;45,8;31,1;10126;17162;23696;0,8;3906;8152;11834;14902;19130;22048;25406;31298;8;9,6;0,4;57,4;4;3,2;30,6;4,8;0
574800109;Blory Vacons Horgne;57480;Montigny-lès-Metz;54;23,3;12912;19446;27474;0,7;6294;10730;14612;17186;22032;25258;29476;36392;5,8;6,9;0,3;58;3,3;2,8;30,7;5,2;0
575910101;Centre-Ville Mairie Ville Basse;57591;Rombas;40,6;29,4;10922;16812;24312;0,8;6542;9562;12298;14312;19364;22236;25802;31850;4,9;6,5;0,3;52,9;4,4;2,8;27,9;12;0
575910102;Ville Haute;57591;Rombas;44;25,7;12076;17558;24276;0,7;6386;10902;13144;15136;20540;22932;26326;32194;5;6,2;0,3;49,6;4,7;2,5;28,5;14,7;0
575910103;Chantereine Petit Moulin;57591;Rombas;39,5;35,3;9048;16298;23674;0,9;3592;7264;10508;13408;19924;22566;25626;31974;8,9;10,8;0,4;48,4;4,1;1,9;34,3;11,3;0
575910104;Rond-Bois Champs-Robert;57591;Rombas;47;22,6;13056;18576;26312;0,7;7296;11384;14744;16580;21244;24286;27778;33872;4,6;5,4;0,3;50,2;4;2,3;30,8;12,7;0
576060101;Cite Arcadia Cite Jeanne d'Arc;57606;Saint-Avold;51;16,5;14890;18506;24116;0,5;9394;13170;15730;17012;20468;22868;25486;29710;3,2;3,9;0,2;51;2,9;1,4;43,4;1,3;0
576060102;Le Wehneck;57606;Saint-Avold;36,9;49,8;6298;12276;19638;1,1;1045;5202;7304;9717;15220;17952;22029;28167;27;22,7;0,5;48,3;6,1;6,7;35,7;3,2;0
576060103;Bleiberg Dourd'Hal;57606;Saint-Avold;53,4;31,2;10168;19226;28326;0,9;4946;8504;11866;15442;23114;26226;30538;39916;8,1;12,9;0,4;54,8;3,9;6,7;25,7;8,9;0
576060104;Centre-Ville Felsberg;57606;Saint-Avold;58,9;21,5;13412;21518;30454;0,8;6604;11618;14948;18244;24344;28100;33232;43220;6,5;8,8;0,4;52,8;3;7;31,3;5,9;0
576060105;Quartier Crusem Cite Emile Huchet;57606;Saint-Avold;62,2;13,1;15676;22054;28852;0,6;10736;14394;17028;19738;24302;27130;31446;40272;3,8;4,8;0,3;56,7;3;3,6;32,2;4,5;0
576060107;La Carriere;57606;Saint-Avold;35;46,6;6766;12894;20262;1;3376;5744;7862;10814;15828;18708;21514;26422;7,8;10,3;0,4;44,9;6;2,1;44,8;2,2;0
576300101;Lotissement Balzac Hoff Floreal;57630;Sarrebourg;59,3;24,2;12388;20192;29065;0,8;6632;10610;14366;17482;23466;26636;31314;39182;5,9;8,9;0,4;55,3;2,5;5,9;29,7;6,6;0
576300103;Quartiers Touret Dessirier Cholesky;57630;Sarrebourg;;;9450;14302;20746;0,8;4252;7958;10214;12164;16570;19622;22026;26584;6,3;7,5;0,3;62,1;4,4;0,5;31,5;1,5;0
576300104;Hopital Militaire Caserne Gerome;57630;Sarrebourg;48,2;35,5;9344;16508;24516;0,9;4082;8310;10948;14014;19610;22278;26396;32446;7,9;8,9;0,4;54,5;4,1;3,2;34,4;3,8;0
576300105;Cite Malleray Les Jardins Bords de Sarre;57630;Sarrebourg;54,4;22,8;12768;19048;27981;0,8;7412;11316;14236;16975;22178;25802;30682;41164;5,6;7,9;0,4;51,7;2,4;6,3;34,9;4,7;0
576300106;Centre-Ville;57630;Sarrebourg;39,6;39,9;8076;14558;20936;0,9;1640;6682;9314;12204;17230;19598;22628;28824;17,6;15;0,4;52,2;4,9;6,8;30,9;5,2;0
576310101;Welferding;57631;Sarreguemines;62,1;16,5;14924;22200;32508;0,8;8546;13342;16528;18842;25640;29754;36216;46786;5,5;7,7;0,4;65,2;3,1;4,3;23;4,4;0
576310102;Himmelsberg;57631;Sarreguemines;51,8;27;11612;18504;28216;0,9;5458;9446;12710;15770;21902;26012;31374;42666;7,8;11,7;0,4;50,8;3,5;8,5;29,8;7,4;0
576310103;Beausoleil;57631;Sarreguemines;;;4028;9917;17934;1,4;274;3184;5080;7770;12578;15770;20074;28828;105,2;41,4;0,5;53,5;7,8;5;28,1;5,6;0
576310104;Centre-Ville;57631;Sarreguemines;39,7;43;6410;13793;21270;1,1;424;4778;7888;11444;16468;19270;24024;32524;76,7;26,1;0,4;55,2;5,5;2,4;30,2;6,7;0
576310105;Blauberg;57631;Sarreguemines;45,3;38,3;7252;15520;26208;1,2;1038;5171;9440;12819;19054;23322;29336;40752;39,3;29,2;0,5;55,8;4;5;26,4;8,8;0
576310106;Blies(partie);57631;Sarreguemines;52,9;22;13018;19424;28394;0,8;6100;11544;14280;17160;22200;26210;31218;39904;6,5;9;0,4;51,5;3,6;5,3;33,5;6,1;0
576310107;Blies(partie);57631;Sarreguemines;47,5;30,5;10810;17956;26636;0,9;4342;8540;12070;15214;21168;24394;28700;38076;8,8;13,3;0,4;55,7;4,5;3,4;30,5;5,9;0
576310108;La Cite;57631;Sarreguemines;40,9;41,2;8244;14612;21750;0,9;2318;7040;9420;11844;17158;19860;23332;29862;12,9;12,7;0,4;59,8;5,7;1,2;30,2;3,1;0
576310110;Allmend;57631;Sarreguemines;42,9;38,6;8880;15180;21726;0,8;4142;7382;10236;12558;17810;20238;23864;31420;7,6;9,7;0,4;57,8;5,8;2,3;30,9;3,2;0
576310111;Folpersviller;57631;Sarreguemines;60,1;17,7;14556;20767;30753;0,8;8740;12978;15700;18100;24420;28236;34094;44934;5,1;7;0,4;53,9;2,6;7,6;29,1;6,8;0
576600101;Verrerie Sophie;57660;Stiring-Wendel;44,3;32,2;10020;16465;24262;0,9;4000;8386;11526;14144;18946;22260;26338;33388;8,3;9,5;0,4;55;5,6;1,7;34;3,7;0
576600102;Vieux Stiring;57660;Stiring-Wendel;37,1;37,3;8736;15550;21534;0,8;2470;7224;10102;12982;17746;20182;23858;29240;11,8;12,4;0,4;56,5;4,8;2,3;33,6;2,8;0
576600103;Centre-Coulee Verte;57660;Stiring-Wendel;43;25,8;12040;17424;23746;0,7;6350;10014;13284;15638;19634;22220;25700;32220;5,1;7;0,3;52,7;3,9;3,2;36,3;3,9;0
576600104;Habsterdick-Ouest;57660;Stiring-Wendel;36,3;28,3;11198;15894;20668;0,6;5870;9732;12586;14380;17474;19532;21732;26560;4,5;5;0,3;49,9;5,5;0,5;42,4;1,7;0
576600105;Habsterdick-Est;57660;Stiring-Wendel;38,5;24,3;12392;16582;21454;0,5;7498;11324;13340;15308;18124;20060;23136;28362;3,8;4,7;0,3;50,2;4,6;1,5;41,3;2,4;0
576720103;Malgrange;57672;Thionville;49,5;17,9;15774;23778;34908;0,8;7692;13396;17586;20464;27486;32706;38816;49518;6,4;8;0,4;30,2;2,3;2,8;28,2;36,5;0
576720104;Briquerie;57672;Thionville;40,9;27,3;11446;17614;25102;0,8;5938;9740;12774;15566;20506;23300;27418;36728;6,2;8,6;0,4;35,1;3,2;4,8;29,5;27,4;0
576720105;Charlemagne;57672;Thionville;46,9;13,6;16572;25474;38914;0,9;10026;14878;18400;21646;29722;35448;43544;56740;5,7;8,3;0,4;28,5;2,3;6,6;20,2;42,4;0
576720106;Centre Ville;57672;Thionville;44,4;25,8;12052;20600;32000;1;5720;10726;13784;17386;24258;29370;35746;45880;8;10,1;0,4;35,8;3;5,4;18,1;37,7;0
576720107;Notre-Dame;57672;Thionville;48,8;17,9;15326;23412;35538;0,9;7024;13415;17128;20072;27588;32830;40754;52456;7,5;10;0,4;32,4;2,6;4,7;21,2;39,1;0
576720108;Liberation;57672;Thionville;46,3;22,6;13064;20254;28986;0,8;6652;11240;14738;17404;23122;27152;31859;40340;6,1;7,6;0,3;34,3;2,9;1,1;31;30,7;0
576720109;Cote-des-Roses;57672;Thionville;31,4;41;8570;14590;21470;0,9;3820;7222;9786;11916;16990;19776;23564;31492;8,2;11,4;0,4;37,3;5,4;2,9;26,8;27,6;0
576720110;Bel-Air;57672;Thionville;25;54,7;5540;11248;18410;1,1;842;4062;6516;8906;13504;16696;20434;27564;32,7;25;0,5;43,2;6;0,6;24,4;25,8;0
576720111;Guentrange Tafeld Val-Marie;57672;Thionville;69,3;6,1;21296;31796;49194;0,9;15522;19300;23146;27250;37462;44624;55108;71884;4,6;7,1;0,4;39,7;1,3;11,5;15,1;32,4;0
576720112;Milliaire Pres de Saint-Pierre;57672;Thionville;;;5806;12066;21252;1,3;264;4047;7074;9508;15000;18811;24088;34108;129,2;38,8;0,5;32,6;4,1;6,2;35,6;21,5;0
576720114;Saint-Pierre;57672;Thionville;47,1;19,6;14031;21350;30714;0,8;8566;12300;15958;18388;24788;28630;33308;40556;4,7;6,4;0,3;35,1;2,9;4,3;26,3;31,4;0
576720115;Beauregard;57672;Thionville;41,9;22;13150;20924;30228;0,8;7150;11106;14540;17320;24192;28162;33046;42392;5,9;8,4;0,4;32,4;3,6;2,1;22,4;39,5;0
576720118;Veymerange Elange;57672;Thionville;59;8,6;19072;27886;38124;0,7;12978;17430;21170;24562;31314;35780;41420;50422;3,9;4,7;0,3;34,6;2;2,5;22,8;38,1;0
576720120;Garche Koeking;57672;Thionville;48,7;;18208;25448;35548;0,7;11854;17112;19842;22744;28640;32960;38670;49276;4,2;5,1;0,3;29,2;2,8;3,6;18,1;46,3;0
576720121;Basses-Terres;57672;Thionville;36,6;38,6;8663;15328;24128;1;3332;7266;9982;12596;18640;21498;27414;38206;11,5;13,2;0,4;33,2;3,7;4,2;31,3;27,6;0
576720122;Volkrange;57672;Thionville;62;;19360;27520;37208;0,6;13656;17664;20638;24184;29976;34550;42464;53562;3,9;4,5;0,3;38,4;2,1;6;19,4;34,1;0
577510103;Quartier du Roi;57751;Woippy;;;7158;12190;17874;0,9;3264;6110;8044;10024;14490;16380;19248;22958;7;8,3;0,3;65,4;7,4;1,2;21;5;0
577510104;Quatre Bornes;57751;Woippy;55,6;24,7;12462;20218;28842;0,8;5224;10116;14320;17658;23418;26878;31551;40188;7,7;9;0,4;56,6;3,1;3,4;26,8;10,1;0
577510105;Pregenie;57751;Woippy;18,7;66,8;4322;8628;14236;1,1;454;3164;5138;6658;10444;13122;15306;18974;41,8;22,2;0,4;;;;;;0
577510107;Saint-Eloy Chapelle;57751;Woippy;21,3;59,1;4554;9846;15124;1,1;716;3490;6170;8138;12314;14050;16368;20826;29,1;18,4;0,4;49,9;9,2;0,7;34,7;5,5;0
577510110;Route de Norroy Chateau Le Village;57751;Woippy;58;20,6;13470;21449;29942;0,8;7756;11756;14922;18236;24288;27494;32774;39802;5,1;6,7;0,3;58,3;3,4;4;24,1;10,2;0
577570103;Grand'Rue Parc Aragon;57757;Yutz;47,1;21;13828;21032;29444;0,7;6928;11906;15452;18190;23348;27166;32708;41258;6;6,9;0,3;38;2,9;3,5;21,2;34,4;0
577570104;Drogon Dunant de Gaulle;57757;Yutz;48,3;15,3;15444;22592;31218;0,7;9848;13988;17082;20040;25302;29250;34170;42954;4,4;5,5;0,3;33,8;2,3;2;29;32,9;0
577570105;Yutz Sud-Est;57757;Yutz;56;9,9;18004;25176;34142;0,6;12408;16266;19226;22134;28846;32030;38056;46528;3,7;5;0,3;32,7;2,1;4,2;25,5;35,5;0
577570106;Hexagone Cormontaigne Carolingiens;57757;Yutz;;;4022;9274;15626;1,3;112;3070;5146;7124;11710;14168;17302;22536;201,2;30;0,4;47,7;6,6;1,2;25;19,5;0
577570107;Romains Roosevelt;57757;Yutz;51;15,8;15686;23710;33814;0,8;9622;13948;17374;20490;27182;31532;36506;44758;4,7;5,9;0,3;34,8;2,6;2,8;22,1;37,7;0
580860101;Centre Ville;58086;Cosne-Cours-sur-Loire;48,8;26;12006;17942;26338;0,8;5910;10418;13012;15596;20540;23854;28688;37402;6,3;8,7;0,4;37,8;3;6,4;46,2;6,6;0
580860102;Cosne Peripherie;58086;Cosne-Cours-sur-Loire;58,5;15,9;14660;20012;26658;0,6;9034;13238;15884;17822;22294;25018;28896;35814;4;5,1;0,3;42,5;2,1;4,6;46,2;4,6;0
580860103;Saint-Laurent;58086;Cosne-Cours-sur-Loire;;;2350;8094;13758;1,4;0;1034;4000;6088;10598;12702;15245;18566;;136,1;0,5;;;;;;0
580860104;Cosne-Villechaud;58086;Cosne-Cours-sur-Loire;;;15610;22522;30022;0,6;9528;14302;17584;20076;24580;27760;32240;39384;4,1;5,5;0,3;47,1;2,3;5,9;38,9;5,8;0
580860105;Cours;58086;Cosne-Cours-sur-Loire;64,2;14,6;15448;20836;27602;0,6;10602;13872;16644;18526;23332;25658;29562;35748;3,4;4,5;0,3;49,6;2,4;6,4;37,7;3,9;0
581940101;Republique-Manutention;58194;Nevers;54,3;23,4;12796;18836;26422;0,7;5522;10890;13980;16740;21678;24536;27826;33502;6,1;7,3;0,3;52,2;2,9;3,7;36,2;5;0
581940102;Saint-Genest-La Butte;58194;Nevers;51,3;26,1;11638;18158;27662;0,9;3780;9298;13496;16042;21168;25036;29908;39062;10,3;13,6;0,4;52,6;3,2;8,2;31,7;4,3;0
581940103;Colbert-Chaussade;58194;Nevers;56,9;24,5;12505;20248;29636;0,8;5628;10658;14288;17590;23470;26974;32522;43590;7,7;11,3;0,4;42,9;2,2;10;37,6;7,3;0
581940104;Saint-Martin-Saint-Etienne;58194;Nevers;50,4;32,9;9362;17830;25788;0,9;1334;6975;11382;14998;20646;23866;28090;35449;26,6;18,8;0,4;55,7;3,6;8,3;27,3;5,1;0
581940105;Victor Hugo;58194;Nevers;67,4;11,5;17586;25402;34916;0,7;11590;15392;19198;22004;28528;32556;38798;48286;4,2;6,8;0,4;42,9;1,6;8,7;39,8;7;0
581940106;Faidherbe-Maupas;58194;Nevers;55,9;25,1;12098;19052;25126;0,7;5848;10852;14106;16828;21220;23838;26716;32632;5,6;7;0,3;50,4;2,6;2,1;42,1;2,8;0
581940107;Le Banlay-Moulin ˆ Vent;58194;Nevers;54;28,5;10748;19052;26546;0,8;3730;8792;12792;16132;21832;24760;28668;36180;9,7;11;0,4;50,7;2,7;3,4;40,7;2,5;0
581940108;Le Banlay-Marechal Leclerc;58194;Nevers;24,9;64,5;1344;7490;16176;2;0;334;2286;5276;10508;13882;17558;22244;;1242,8;0,5;43,8;5,9;1,5;47,6;1,2;0
581940109;Les Bords de Loire;58194;Nevers;19;73,6;1304;7094;12434;1,6;0;474;2712;4846;9156;11420;14696;19388;;419,2;0,5;;;;;;0
581940110;Les Courlis;58194;Nevers;;68,5;990;6462;13668;2;0;66;2234;4618;9500;12598;15206;19044;;11973,1;0,5;;;;;;0
581940111;La Baratte-Les Sablons;58194;Nevers;55;22,4;13158;18812;23878;0,6;7248;11450;14444;16716;20746;22846;25524;29800;4,1;4,9;0,3;49,6;3,6;1,4;43,6;1,8;0
581940112;Le Mouesse;58194;Nevers;57;20,6;13938;19472;25316;0,6;6736;12148;15058;17242;21548;23732;26764;31546;4,7;5,9;0,3;45,7;2,7;3,2;45,1;3,3;0
581940113;Montapins Est;58194;Nevers;66,9;16;16312;23634;33584;0,7;8356;14580;17934;20670;26992;31010;36360;44044;5,3;6,9;0,3;45,7;2,5;5,6;41,4;4,8;0
581940114;Les Loges-Montapins Ouest;58194;Nevers;64;21,4;14034;21128;29040;0,7;7330;11528;15740;18346;23890;27398;31912;39892;5,4;6,8;0,3;59,7;2,1;3,6;31;3,6;0
581940115;La Grande Pature;58194;Nevers;;71,9;1618;5910;13028;1,9;0;696;2336;4692;8150;10874;14314;19552;;342,5;0,5;;;;;;1
581940116;Les Montots-Bas Montots;58194;Nevers;39,2;46,4;4652;13202;21424;1,3;182;3368;6322;9504;16306;19982;23672;28606;157,2;47,1;0,5;46,5;4,6;1,9;44,6;2,4;0
581940117;Rotonde-13 Eme de Ligne;58194;Nevers;52,9;27,6;11364;18230;25742;0,8;6132;9722;13184;15848;21090;23922;27628;35386;5,8;8;0,4;56,1;2,8;3,7;33,8;3,6;0
590080101;Nord;59008;Aniche;40,5;39,7;8774;14866;21502;0,9;3524;7690;9864;12386;17248;19918;23044;27410;7,8;9,2;0,3;64,9;5,2;3,1;24,9;1,9;0
590080102;Village Centre;59008;Aniche;35;46,6;6602;13068;19352;1;1000;5238;7918;10530;15302;17890;21148;26406;26,4;18,5;0,4;58,5;5,1;4,9;28,9;2,6;0
590080103;Centre 2;59008;Aniche;39,5;39,2;7920;14978;21406;0,9;2276;6078;9474;12428;17638;19904;22942;28646;12,6;12,9;0,4;58,6;4,4;1,4;33,1;2,5;0
590080104;Sud;59008;Aniche;35,2;45,3;7732;13596;19684;0,9;1886;5810;8748;11020;15710;18028;21424;25618;13,6;13,6;0,4;61,7;4,3;3,9;28;2,1;0
590090101;Breucq;59009;Villeneuve-d'Ascq;66,4;14,5;16276;23910;33148;0,7;9404;14472;17422;20372;26781;30312;37442;46372;4,9;6;0,3;68,5;2,1;5,7;19,5;4,2;0
590090102;Sart;59009;Villeneuve-d'Ascq;72,8;;18748;25118;34612;0,6;13344;17564;19944;22528;28498;32900;37042;46108;3,5;4,7;0,3;68,8;1,9;3,8;20,2;5,3;0
590090103;Babylone;59009;Villeneuve-d'Ascq;45,8;37,1;8750;15396;22190;0,9;4022;7576;10344;12948;17758;20760;24966;31846;7,9;10,2;0,4;77,8;5,9;1,5;12,8;2;0
